207: 4,73,128,169,186,191,212,245,383,393,481,507,549,631,668,677,704,737,782,815,824,832,847,927,933,991,1019,4,4,4,4,4
208: 24,51,99,198,234,271,276,358,566,586,661,750,868,872,895,944,963,969,24,24,24,24,24,24,24,24,24,24,24,24,24,24
209: 38,47,56,71,170,232,243,279,336,344,389,416,439,446,499,601,645,697,739,786,818,866,894,929,938,38,38,38,38,38,38,38
210: 75,105,122,174,251,394,423,643,678,681,688,759,918,930,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
211: 133,153,164,185,259,267,295,379,384,405,521,566,625,633,876,910,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133
212: 14,29,60,87,129,226,417,546,557,658,680,716,756,771,776,834,852,881,1022,14,14,14,14,14,14,14,14,14,14,14,14,14
213: 6,40,92,177,199,218,241,318,375,462,524,548,562,701,731,738,794,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
214: 6,40,92,166,177,199,218,241,288,306,318,375,415,433,462,524,548,638,723,738,753,794,6,6,6,6,6,6,6,6,6,6
215: 100,202,244,263,284,368,579,696,856,886,914,954,960,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
216: 90,98,108,220,273,339,367,370,506,509,536,609,665,717,720,724,783,785,797,813,911,935,1013,90,90,90,90,90,90,90,90,90
217: 93,100,142,202,244,263,587,674,696,828,856,886,914,917,954,960,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93
218: 19,67,118,229,265,282,328,380,398,458,515,529,530,612,620,640,728,761,811,844,845,925,956,977,1009,1016,19,19,19,19,19,19
219: 19,53,67,131,196,302,325,346,443,447,458,465,466,510,515,551,594,620,640,826,893,903,916,1003,1016,19,19,19,19,19,19,19
220: 71,82,91,170,189,230,243,277,408,423,446,619,645,688,697,786,818,894,929,938,993,71,71,71,71,71,71,71,71,71,71,71
221: 59,112,136,144,162,304,322,332,454,539,727,744,1021,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
222: 15,131,196,247,325,346,404,443,465,469,472,513,551,594,836,893,916,984,15,15,15,15,15,15,15,15,15,15,15,15,15,15
223: 21,74,161,175,211,266,301,313,361,378,467,487,492,528,572,730,871,1005,21,21,21,21,21,21,21,21,21,21,21,21,21,21
224: 111,145,215,238,289,296,463,483,543,547,606,636,653,671,693,711,715,722,791,880,909,941,111,111,111,111,111,111,111,111,111,111
225: 5,25,31,111,137,159,289,296,303,402,483,543,547,606,648,707,909,941,5,5,5,5,5,5,5,5,5,5,5,5,5,5
226: 9,114,132,216,249,407,523,550,741,780,820,937,947,988,994,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
227: 9,62,114,125,132,216,249,270,407,427,442,478,523,709,741,780,789,820,869,884,921,964,988,994,9,9,9,9,9,9,9,9
228: 20,46,94,152,294,308,345,475,478,602,663,781,789,959,971,980,981,997,20,20,20,20,20,20,20,20,20,20,20,20,20,20
229: 38,56,149,232,237,279,336,344,414,416,489,535,565,585,644,770,934,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
230: 20,27,120,124,183,294,308,335,371,602,663,676,698,781,809,842,854,959,971,20,20,20,20,20,20,20,20,20,20,20,20,20
231: 19,53,67,196,302,325,346,381,447,458,465,500,510,594,620,640,823,826,865,893,903,916,1003,1016,19,19,19,19,19,19,19,19
232: 75,91,105,174,189,251,298,312,394,408,423,428,579,643,678,759,914,930,75,75,75,75,75,75,75,75,75,75,75,75,75,75
233: 4,73,128,169,186,245,348,383,393,668,677,704,815,824,847,933,991,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
234: 39,48,63,117,119,150,264,285,401,511,518,568,830,839,906,943,983,985,39,39,39,39,39,39,39,39,39,39,39,39,39,39
235: 76,202,244,284,298,316,368,428,435,579,696,714,793,954,966,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76
236: 47,88,139,182,525,601,739,786,818,938,948,955,967,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47
237: 6,40,92,177,199,218,241,306,318,433,462,524,548,701,723,731,738,748,794,6,6,6,6,6,6,6,6,6,6,6,6,6
238: 36,78,146,193,219,233,360,418,484,608,787,833,840,883,946,987,1020,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
239: 32,89,138,157,163,319,366,409,426,434,436,451,534,564,604,614,931,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
240: 1,173,223,246,254,326,523,538,563,581,590,639,669,740,755,901,947,957,958,1,1,1,1,1,1,1,1,1,1,1,1,1
241: 19,53,67,118,131,196,229,265,328,458,510,515,529,530,620,640,675,811,861,893,956,977,1009,1016,19,19,19,19,19,19,19,19
242: 5,31,137,201,203,228,303,406,413,457,494,593,660,707,764,777,843,999,5,5,5,5,5,5,5,5,5,5,5,5,5,5
243: 32,149,213,376,388,414,489,535,565,654,770,812,879,948,1000,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
244: 49,98,253,256,273,309,339,370,459,485,540,559,609,720,724,785,813,911,1013,1014,49,49,49,49,49,49,49,49,49,49,49,49
245: 1,103,132,216,246,407,427,442,461,523,538,590,603,627,709,741,755,820,921,947,964,988,994,1,1,1,1,1,1,1,1,1
246: 84,143,179,181,286,312,317,323,324,399,435,542,554,575,599,613,630,657,712,793,819,862,888,976,84,84,84,84,84,84,84,84
247: 55,302,346,374,381,412,449,465,500,510,516,605,620,823,826,865,889,892,903,916,924,1003,55,55,55,55,55,55,55,55,55,55
248: 6,40,92,177,199,218,241,318,375,462,524,548,562,701,731,738,794,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
249: 104,227,275,300,311,331,454,567,710,736,749,817,858,919,942,1018,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
250: 28,29,64,76,116,225,292,316,396,544,686,776,850,966,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
251: 5,25,31,86,137,200,203,228,289,303,413,491,494,606,648,670,707,821,843,999,5,5,5,5,5,5,5,5,5,5,5,5
252: 3,68,110,178,190,261,355,421,453,456,464,480,514,531,556,694,802,896,965,3,3,3,3,3,3,3,3,3,3,3,3,3
253: 2,74,92,161,193,210,378,418,433,558,572,624,723,748,763,792,946,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
254: 117,119,214,252,264,431,518,561,568,830,906,919,949,983,985,989,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117
255: 66,126,160,206,250,351,377,508,580,655,700,718,808,890,939,1015,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
256: 40,50,92,166,177,197,218,241,288,306,354,415,482,638,723,738,743,753,794,40,40,40,40,40,40,40,40,40,40,40,40,40
257: 21,22,156,175,188,231,266,269,301,340,361,487,492,512,592,625,633,855,972,996,1005,1007,21,21,21,21,21,21,21,21,21,21
258: 3,64,76,261,284,292,338,392,464,473,560,756,776,802,850,856,896,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
259: 133,153,204,259,267,271,295,379,384,521,566,625,721,849,872,876,895,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133
260: 68,110,133,178,185,204,267,355,421,480,521,531,694,802,816,915,965,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68
261: 24,81,106,163,192,198,234,236,276,319,358,434,440,468,586,661,963,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
262: 5,25,31,86,137,203,228,303,406,413,457,491,494,593,648,707,764,843,999,5,5,5,5,5,5,5,5,5,5,5,5,5
263: 106,208,258,353,356,363,452,502,571,576,623,637,662,733,882,975,1012,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106
264: 21,22,175,301,313,361,487,492,592,617,625,633,706,721,730,827,849,855,876,972,996,21,21,21,21,21,21,21,21,21,21,21
265: 107,134,239,262,373,421,456,531,552,556,571,694,742,762,795,915,953,961,965,107,107,107,107,107,107,107,107,107,107,107,107,107
266: 5,25,31,58,97,137,203,228,289,303,406,413,494,593,648,707,843,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
267: 23,30,49,61,115,135,171,253,309,334,424,459,540,541,573,609,720,724,813,838,911,920,926,1004,1014,23,23,23,23,23,23,23
268: 49,135,171,253,273,309,334,339,370,459,540,541,609,635,720,724,785,813,838,911,1013,1014,49,49,49,49,49,49,49,49,49,49
269: 7,98,108,256,309,370,477,485,517,540,559,656,672,699,720,804,1013,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
270: 117,214,217,252,264,343,390,568,710,749,830,858,919,989,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117
271: 18,156,188,191,222,269,340,342,391,405,487,507,512,633,703,822,832,855,875,910,972,1007,18,18,18,18,18,18,18,18,18,18
272: 143,167,286,317,323,542,554,575,630,657,712,846,862,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143
273: 6,40,92,177,199,218,241,318,375,462,524,548,562,701,731,738,794,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
274: 19,26,67,118,207,229,265,282,328,380,398,530,612,664,728,761,811,844,845,956,977,1009,1018,19,19,19,19,19,19,19,19,19
275: 39,221,278,330,343,385,390,568,611,830,906,978,985,989,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
276: 71,82,91,170,189,230,243,277,408,423,446,619,645,688,697,786,818,894,929,938,993,71,71,71,71,71,71,71,71,71,71,71
277: 5,25,31,86,137,203,228,303,406,413,457,491,494,593,648,707,764,843,999,5,5,5,5,5,5,5,5,5,5,5,5,5
278: 24,51,81,99,198,234,276,358,440,586,661,689,750,868,963,969,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
279: 20,46,94,152,294,308,345,475,478,602,663,781,789,959,971,980,981,997,20,20,20,20,20,20,20,20,20,20,20,20,20,20
280: 8,15,23,30,55,61,115,135,247,302,325,346,443,449,465,469,472,504,541,573,594,605,823,826,838,916,945,974,1003,1004,8,8
281: 33,35,42,341,349,362,400,419,466,493,584,598,700,758,925,973,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
282: 47,71,88,139,416,439,499,525,601,739,786,818,866,938,948,955,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47
283: 7,98,108,314,372,450,485,517,559,656,672,699,760,798,804,846,936,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
284: 49,98,253,256,273,309,339,370,459,485,540,559,609,720,724,785,813,911,1013,1014,49,49,49,49,49,49,49,49,49,49,49,49
285: 1,103,132,216,270,407,427,442,550,603,627,709,741,820,869,884,921,951,964,988,1,1,1,1,1,1,1,1,1,1,1,1
286: 59,112,144,162,217,227,304,311,331,454,505,710,727,744,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
287: 34,84,121,179,181,286,299,317,364,399,554,575,599,613,630,768,772,819,986,34,34,34,34,34,34,34,34,34,34,34,34,34
288: 66,126,160,206,250,351,377,508,580,655,700,718,808,890,939,1015,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
289: 7,98,108,256,309,339,370,485,506,509,517,540,559,609,656,672,720,785,935,1013,7,7,7,7,7,7,7,7,7,7,7,7
290: 59,112,136,144,162,304,332,350,462,539,589,624,731,987,1021,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
291: 62,94,125,132,270,315,442,475,478,651,709,789,820,869,884,885,964,994,62,62,62,62,62,62,62,62,62,62,62,62,62,62
292: 46,109,148,152,294,308,345,526,628,729,746,842,971,980,997,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
293: 13,18,153,164,185,269,295,310,379,405,521,607,633,667,788,796,822,875,910,13,13,13,13,13,13,13,13,13,13,13,13,13
294: 90,98,108,220,273,339,367,370,506,509,536,609,665,717,720,724,783,785,797,813,911,935,1013,90,90,90,90,90,90,90,90,90
295: 6,177,199,218,241,288,375,498,524,548,738,743,794,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
296: 37,89,138,155,157,322,331,366,426,436,451,505,584,597,744,779,803,860,37,37,37,37,37,37,37,37,37,37,37,37,37,37
297: 39,54,63,180,221,255,278,330,343,369,385,533,611,616,652,878,978,985,989,39,39,39,39,39,39,39,39,39,39,39,39,39
298: 32,89,155,157,213,366,426,436,451,564,584,597,604,803,812,853,931,1000,32,32,32,32,32,32,32,32,32,32,32,32,32,32
299: 39,54,63,180,221,278,330,343,385,568,611,616,652,830,978,985,989,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
300: 31,43,86,124,228,422,491,527,642,647,676,801,809,854,999,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
301: 11,83,116,168,321,396,437,476,490,557,629,680,771,859,881,897,932,990,11,11,11,11,11,11,11,11,11,11,11,11,11,11
302: 2,136,146,193,210,219,378,418,608,624,690,730,763,767,787,833,840,946,987,1020,2,2,2,2,2,2,2,2,2,2,2,2
303: 54,221,255,272,297,369,387,533,616,622,734,878,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
304: 10,98,108,220,430,460,506,509,536,665,672,682,683,797,807,900,935,936,979,10,10,10,10,10,10,10,10,10,10,10,10,10
305: 109,120,124,148,183,187,294,308,335,503,663,698,781,809,842,959,971,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109
306: 77,81,106,163,192,198,236,276,319,356,434,468,564,586,931,975,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77
307: 28,29,64,76,116,225,292,316,396,544,686,776,850,966,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
308: 5,25,31,111,137,159,289,296,303,402,483,543,547,606,648,707,909,941,5,5,5,5,5,5,5,5,5,5,5,5,5,5
309: 41,48,57,150,285,488,520,615,621,752,943,998,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
310: 5,25,31,58,97,137,201,203,228,303,406,413,457,494,593,650,660,707,764,777,999,1019,5,5,5,5,5,5,5,5,5,5
311: 62,125,140,194,270,315,327,411,475,591,651,709,869,884,885,968,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
312: 117,252,431,470,518,561,719,725,839,912,949,1010,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117
313: 54,95,221,255,297,369,387,441,533,616,622,652,978,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
314: 19,53,67,118,196,229,265,328,458,466,510,515,530,620,640,811,893,956,977,1009,1016,19,19,19,19,19,19,19,19,19,19,19
315: 36,78,138,146,219,233,305,322,360,382,409,484,608,614,689,690,750,787,833,840,860,883,987,1020,1021,36,36,36,36,36,36,36
316: 98,256,309,370,485,517,540,559,609,656,699,720,1013,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
317: 50,95,166,177,197,218,241,288,306,354,415,482,498,533,622,638,723,738,743,753,794,50,50,50,50,50,50,50,50,50,50,50
318: 47,71,88,139,416,439,499,525,601,739,786,818,866,938,948,955,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47
319: 93,100,142,202,244,263,587,674,696,828,856,886,914,917,954,960,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93
320: 21,22,161,175,211,266,301,313,361,378,487,492,592,617,721,730,827,972,996,21,21,21,21,21,21,21,21,21,21,21,21,21
321: 70,173,246,254,293,326,367,386,538,563,635,740,783,848,901,958,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
322: 10,65,102,154,184,268,337,393,430,481,545,553,659,682,683,737,837,857,877,950,979,1011,10,10,10,10,10,10,10,10,10,10
323: 84,121,286,299,314,317,323,364,399,542,554,575,630,657,772,846,862,986,84,84,84,84,84,84,84,84,84,84,84,84,84,84
324: 122,181,312,317,324,428,435,630,643,657,712,714,793,825,888,976,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122
325: 8,23,53,55,61,115,196,302,325,346,381,419,447,449,465,466,469,471,472,504,510,594,605,620,823,826,903,916,945,974,1003,8
326: 39,54,63,119,150,221,278,343,385,511,568,611,616,830,878,985,989,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
327: 70,171,246,253,293,461,486,516,641,687,790,848,920,962,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
328: 3,68,110,190,261,355,392,444,453,456,464,473,480,531,560,756,802,850,896,965,3,3,3,3,3,3,3,3,3,3,3,3
329: 44,159,176,296,402,463,467,474,528,547,577,582,636,711,871,941,1002,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
330: 2,74,161,210,211,301,313,361,378,558,572,730,792,871,946,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
331: 79,149,229,380,398,529,530,585,644,675,695,702,726,770,845,934,1009,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79
332: 49,171,253,273,309,334,424,459,486,541,609,635,724,785,790,813,838,848,911,920,962,1004,1014,49,49,49,49,49,49,49,49,49
333: 26,35,118,207,229,275,282,380,395,398,567,595,612,664,695,728,754,761,817,844,845,925,942,956,977,1018,26,26,26,26,26,26
334: 36,78,138,146,219,233,305,322,360,382,409,484,608,614,689,690,750,787,833,840,860,883,987,1020,1021,36,36,36,36,36,36,36
335: 11,116,168,280,396,476,490,497,544,799,859,897,899,923,932,952,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
336: 2,74,161,193,210,301,313,361,378,418,617,690,706,730,833,840,946,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
337: 37,89,138,155,157,331,349,362,366,395,400,426,436,451,493,505,584,597,744,758,779,803,860,874,37,37,37,37,37,37,37,37
338: 79,149,229,380,398,529,530,585,644,675,695,702,726,770,845,934,1009,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79
339: 8,23,49,55,61,115,135,302,325,334,346,449,465,469,472,504,516,541,573,605,823,826,838,916,920,926,945,962,974,1003,1004,8
340: 18,73,169,188,191,212,222,269,310,342,383,391,507,549,631,668,703,704,815,822,824,832,847,875,927,991,1007,1019,18,18,18,18
341: 59,112,144,162,304,322,331,505,744,779,803,1021,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
342: 19,53,67,118,131,196,229,265,328,458,510,515,529,530,620,640,675,811,861,893,956,977,1009,1016,19,19,19,19,19,19,19,19
343: 47,88,139,279,336,414,416,489,525,601,739,786,818,938,948,955,967,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47
344: 28,29,60,64,76,116,225,292,396,464,473,680,716,756,776,850,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
345: 50,95,166,197,288,306,354,387,415,482,622,638,738,743,753,794,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
346: 69,257,315,327,345,410,411,420,475,532,651,734,746,885,913,968,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
347: 66,126,160,165,206,250,351,377,429,508,655,700,718,808,863,890,939,1015,66,66,66,66,66,66,66,66,66,66,66,66,66,66
348: 37,89,138,157,322,366,382,409,426,436,451,484,505,534,564,597,604,614,779,803,860,37,37,37,37,37,37,37,37,37,37,37
349: 117,119,214,252,264,431,518,561,568,830,906,919,949,983,985,989,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117
350: 4,128,151,205,242,245,307,321,348,383,549,704,815,847,887,902,933,982,1011,4,4,4,4,4,4,4,4,4,4,4,4,4
351: 68,110,133,178,185,204,267,355,421,480,521,531,694,802,816,915,965,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68
352: 1,70,103,173,246,254,293,326,386,427,461,486,538,563,590,641,755,901,921,1,1,1,1,1,1,1,1,1,1,1,1,1
353: 40,50,92,166,177,197,218,241,288,306,354,415,482,638,723,738,743,753,794,40,40,40,40,40,40,40,40,40,40,40,40,40
354: 49,171,253,273,309,334,424,459,486,541,609,635,724,785,790,813,838,848,911,920,962,1004,1014,49,49,49,49,49,49,49,49,49
355: 9,114,132,249,478,523,639,669,741,755,780,820,937,947,957,981,988,994,9,9,9,9,9,9,9,9,9,9,9,9,9,9
356: 24,81,99,224,234,236,258,262,276,358,373,440,552,555,586,661,765,810,944,963,24,24,24,24,24,24,24,24,24,24,24,24
357: 18,73,156,188,191,212,222,269,340,342,359,365,391,397,507,618,668,703,705,832,855,875,927,1007,18,18,18,18,18,18,18,18
358: 31,86,137,200,287,290,491,503,606,648,653,670,684,707,801,821,843,1008,1023,31,31,31,31,31,31,31,31,31,31,31,31,31
359: 4,73,128,169,186,245,348,383,393,668,677,704,815,824,847,933,991,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
360: 1,173,223,246,254,326,523,538,563,581,590,639,669,740,755,901,947,957,958,1,1,1,1,1,1,1,1,1,1,1,1,1
361: 21,22,156,175,211,266,301,313,340,361,487,492,592,625,633,721,855,972,996,1005,21,21,21,21,21,21,21,21,21,21,21,21
362: 87,101,205,242,321,417,437,557,583,658,680,771,831,834,881,1022,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87
363: 75,91,105,174,189,251,298,312,394,408,423,428,579,643,678,759,914,930,75,75,75,75,75,75,75,75,75,75,75,75,75,75
364: 12,127,141,223,260,329,371,422,527,581,647,649,676,740,757,905,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
365: 17,50,80,95,166,197,306,347,354,357,387,415,482,588,638,708,735,805,17,17,17,17,17,17,17,17,17,17,17,17,17,17
366: 90,220,254,329,367,445,506,581,717,740,757,783,785,797,901,928,958,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
367: 8,42,53,196,302,341,419,447,465,466,471,508,510,620,826,903,916,945,974,1003,1016,8,8,8,8,8,8,8,8,8,8,8
368: 133,153,164,185,259,267,295,379,384,405,521,566,625,633,876,910,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133
369: 50,80,95,166,197,241,288,306,347,354,415,482,638,708,723,753,805,814,50,50,50,50,50,50,50,50,50,50,50,50,50,50
370: 7,98,108,314,372,450,485,517,559,656,672,699,760,798,804,846,936,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
371: 26,104,207,252,275,282,300,311,567,664,719,728,736,749,835,858,919,942,1010,1018,26,26,26,26,26,26,26,26,26,26,26,26
372: 2,136,146,193,210,219,378,418,539,608,624,701,748,763,767,787,833,840,946,987,1021,2,2,2,2,2,2,2,2,2,2,2
373: 24,51,81,99,198,234,276,358,440,586,661,689,750,868,963,969,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
374: 141,220,260,329,367,445,581,717,740,757,783,797,807,928,958,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141
375: 75,82,91,170,189,230,243,277,394,408,423,446,688,759,786,894,929,930,960,993,75,75,75,75,75,75,75,75,75,75,75,75
376: 13,151,205,242,307,310,321,348,383,549,667,704,732,745,796,822,831,834,852,887,902,982,1022,13,13,13,13,13,13,13,13,13
377: 1,103,173,216,246,326,407,427,442,461,523,538,563,590,603,627,741,755,820,921,947,988,1,1,1,1,1,1,1,1,1,1
378: 2,74,161,210,211,301,313,361,378,558,572,730,792,871,946,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
379: 76,202,244,284,298,316,368,428,435,579,696,714,793,954,966,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76
380: 52,69,257,272,297,327,410,411,420,532,569,734,913,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
381: 131,247,404,443,479,513,551,570,594,691,836,861,864,893,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131
382: 24,81,99,107,204,224,234,236,258,262,276,358,373,440,552,555,586,661,765,872,915,944,963,24,24,24,24,24,24,24,24,24
383: 41,57,140,194,235,403,488,621,666,752,851,998,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
384: 70,171,246,253,293,461,486,516,641,687,790,848,920,962,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
385: 2,74,92,161,193,210,378,418,433,558,572,624,723,748,763,792,946,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
386: 62,94,125,132,270,315,345,475,478,651,709,789,884,885,994,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
387: 87,101,205,242,321,417,437,557,583,658,680,771,831,834,881,1022,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87
388: 37,72,89,123,138,157,322,360,366,382,409,426,436,451,484,505,597,614,758,779,803,860,874,37,37,37,37,37,37,37,37,37
389: 37,72,85,123,360,537,580,617,690,706,827,860,873,874,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
390: 15,23,30,49,55,61,115,135,334,424,425,449,459,469,472,504,540,541,573,751,838,926,974,1004,1014,15,15,15,15,15,15,15
391: 98,256,273,309,339,370,459,485,506,540,559,609,656,720,785,813,1013,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
392: 352,374,381,412,455,516,605,632,687,784,865,889,892,908,924,1001,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352
393: 8,23,49,55,61,115,135,302,325,334,346,449,465,469,472,504,516,541,573,605,823,826,838,916,920,926,945,962,974,1003,1004,8
394: 9,20,27,94,152,294,335,478,602,639,663,780,781,789,937,959,971,980,981,994,9,9,9,9,9,9,9,9,9,9,9,9
395: 15,23,30,49,55,61,115,135,247,302,325,334,346,449,465,469,472,504,541,573,823,838,916,926,945,974,1004,1014,15,15,15,15
396: 97,201,203,320,406,457,494,593,650,660,677,764,773,777,782,927,991,1019,97,97,97,97,97,97,97,97,97,97,97,97,97,97
397: 6,177,199,218,241,288,375,498,524,548,738,743,794,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
398: 122,174,240,251,333,432,479,596,613,634,678,681,806,825,829,888,918,922,930,122,122,122,122,122,122,122,122,122,122,122,122,122
399: 75,122,174,181,298,312,317,324,428,432,435,519,643,678,681,714,793,825,888,918,75,75,75,75,75,75,75,75,75,75,75,75
400: 3,68,110,134,178,261,421,456,480,514,522,531,556,560,587,674,694,856,896,904,961,965,3,3,3,3,3,3,3,3,3,3
401: 39,41,48,63,119,150,158,285,511,518,615,621,752,943,983,985,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
402: 18,156,188,191,222,269,340,342,391,405,487,507,512,633,703,822,832,855,875,910,972,1007,18,18,18,18,18,18,18,18,18,18
403: 79,149,213,237,376,388,414,489,535,565,585,644,695,702,726,770,853,934,79,79,79,79,79,79,79,79,79,79,79,79,79,79
404: 59,112,144,162,304,322,331,505,744,779,803,1021,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
405: 49,98,253,256,273,309,339,370,459,485,540,559,609,720,724,785,813,911,1013,1014,49,49,49,49,49,49,49,49,49,49,49,49
406: 3,64,76,261,284,292,338,392,464,473,560,756,776,802,850,856,896,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
407: 91,100,202,244,263,298,368,428,579,696,886,914,954,960,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91
408: 2,74,161,193,210,301,313,361,378,418,617,690,706,730,833,840,946,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
409: 90,220,254,329,367,445,506,581,717,740,757,783,785,797,901,928,958,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
410: 17,44,80,197,347,354,357,463,482,588,636,671,708,711,715,722,805,880,17,17,17,17,17,17,17,17,17,17,17,17,17,17
411: 352,374,381,412,500,516,605,632,687,784,826,865,889,892,903,908,924,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352
412: 1,70,173,246,254,293,326,386,461,523,538,563,590,740,755,901,921,947,957,958,1,1,1,1,1,1,1,1,1,1,1,1
413: 49,90,96,115,135,171,253,291,334,424,504,541,724,785,838,911,920,926,970,1004,1014,49,49,49,49,49,49,49,49,49,49,49
